mbd
MSG: 01 00 02/16/2021 14:50:19.280 Unknown Command: AABAbdmbdmbd
mbd
INF: Download Backup Tags Memory
*TAG: 01 03 06/22/2020 09:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:30:12.030 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 10:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 11:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 12:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 13:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 14:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 15:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 16:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 17:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:12:12.030 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 18:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 19:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 20:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 21:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 22:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:24:12.030 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/22/2020 23:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 00:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:06:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:30:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 01:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:24:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 02:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 03:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 04:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 05:54:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 06:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 07:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 08:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 09:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:18:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 10:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:48:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 11:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:30:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 12:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 13:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 14:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 15:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 16:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:00:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:06:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:12:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:18:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:36:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 17:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:24:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:30:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 18:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:12:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 19:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:36:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:42:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:48:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 20:54:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:06:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:18:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:24:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:30:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:42:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:48:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 21:54:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:00:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:12:12.030 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:24:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:30:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:36:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:42:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:48:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 22:54:12.010 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 23:00:12.000 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 23:06:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 23:12:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 23:18:12.020 3D9.1C2D25541C
*TAG: 01 03 06/23/2020 23:24:12.000 3D9.1C2D25541C
